599
Canada/Central, offset: -05:00, standardOffset: -06:00, daylightSavings: true
Canada/Eastern, offset: -04:00, standardOffset: -05:00, daylightSavings: true
Canada/Mountain, offset: -06:00, standardOffset: -07:00, daylightSavings: true
Canada/Newfoundland, offset: -02:30, standardOffset: -03:30, daylightSavings: true
Canada/Pacific, offset: -07:00, standardOffset: -08:00, daylightSavings: true
Canada/Saskatchewan, offset: -06:00, standardOffset: -06:00, daylightSavings: false
Canada/Yukon, offset: -07:00, standardOffset: -08:00, daylightSavings: true
Chile/Continental, offset: -04:00, standardOffset: -04:00, daylightSavings: false
Chile/EasterIsland, offset: -06:00, standardOffset: -06:00, daylightSavings: false
Cuba, offset: -04:00, standardOffset: -05:00, daylightSavings: true
EET, offset: +03:00, standardOffset: +02:00, daylightSavings: true
EST5EDT, offset: -04:00, standardOffset: -05:00, daylightSavings: true
Egypt, offset: +02:00, standardOffset: +02:00, daylightSavings: false
Eire, offset: +01:00, standardOffset: Z, daylightSavings: true
Etc/GMT, offset: Z, standardOffset: Z, daylightSavings: false
Etc/GMT+0, offset: Z, standardOffset: Z, daylightSavings: false
Etc/GMT+1, offset: -01:00, standardOffset: -01:00, daylightSavings: false
Etc/GMT+10, offset: -10:00, standardOffset: -10:00, daylightSavings: false
Etc/GMT+11, offset: -11:00, standardOffset: -11:00, daylightSavings: false
Etc/GMT+12, offset: -12:00, standardOffset: -12:00, daylightSavings: false
Etc/GMT+2, offset: -02:00, standardOffset: -02:00, daylightSavings: false
Etc/GMT+3, offset: -03:00, standardOffset: -03:00, daylightSavings: false
Etc/GMT+4, offset: -04:00, standardOffset: -04:00, daylightSavings: false
Etc/GMT+5, offset: -05:00, standardOffset: -05:00, daylightSavings: false
Etc/GMT+6, offset: -06:00, standardOffset: -06:00, daylightSavings: false
Etc/GMT+7, offset: -07:00, standardOffset: -07:00, daylightSavings: false
Etc/GMT+8, offset: -08:00, standardOffset: -08:00, daylightSavings: false
Etc/GMT+9, offset: -09:00, standardOffset: -09:00, daylightSavings: false
Etc/GMT-0, offset: Z, standardOffset: Z, daylightSavings: false
Etc/GMT-1, offset: +01:00, standardOffset: +01:00, daylightSavings: false
Etc/GMT-10, offset: +10:00, standardOffset: +10:00, daylightSavings: false
Etc/GMT-11, offset: +11:00, standardOffset: +11:00, daylightSavings: false
Etc/GMT-12, offset: +12:00, standardOffset: +12:00, daylightSavings: false
Etc/GMT-13, offset: +13:00, standardOffset: +13:00, daylightSavings: false
Etc/GMT-14, offset: +14:00, standardOffset: +14:00, daylightSavings: false
Etc/GMT-2, offset: +02:00, standardOffset: +02:00, daylightSavings: false
Etc/GMT-3, offset: +03:00, standardOffset: +03:00, daylightSavings: false
Etc/GMT-4, offset: +04:00, standardOffset: +04:00, daylightSavings: false
Etc/GMT-5, offset: +05:00, standardOffset: +05:00, daylightSavings: false
Etc/GMT-6, offset: +06:00, standardOffset: +06:00, daylightSavings: false
Etc/GMT-7, offset: +07:00, standardOffset: +07:00, daylightSavings: false
Etc/GMT-8, offset: +08:00, standardOffset: +08:00, daylightSavings: false
Etc/GMT-9, offset: +09:00, standardOffset: +09:00, daylightSavings: false
Etc/GMT0, offset: Z, standardOffset: Z, daylightSavings: false
Etc/Greenwich, offset: Z, standardOffset: Z, daylightSavings: false
Etc/UCT, offset: Z, standardOffset: Z, daylightSavings: false
Etc/UTC, offset: Z, standardOffset: Z, daylightSavings: false
Etc/Universal, offset: Z, standardOffset: Z, daylightSavings: false
Etc/Zulu, offset: Z, standardOffset: Z, daylightSavings: false
Europe/Amsterdam, offset: +02:00, standardOffset: +01:00, daylightSavings: true
Europe/Andorra, offset: +02:00, standardOffset: +01:00, daylightSavings: true
Europe/Astrakhan, offset: +04:00, standardOffset: +04:00, daylightSavings: false
Europe/Athens, offset: +03:00, standardOffset: +02:00, daylightSavings: true
Europe/Belfast, offset: +01:00, standardOffset: Z, daylightSavings: true
Europe/Belgrade, offset: +02:00, standardOffset: +01:00, daylightSavings: true
Europe/Berlin, offset: +02:00, standardOffset: +01:00, daylightSavings: true
Europe/Bratislava, offset: +02:00, standardOffset: +01:00, daylightSavings: true
Europe/Brussels, offset: +02:00, standardOffset: +01:00, daylightSavings: true
Europe/Bucharest, offset: +03:00, standardOffset: +02:00, daylightSavings: true
Europe/Budapest, offset: +02:00, standardOffset: +01:00, daylightSavings: true
Europe/Busingen, offset: +02:00, standardOffset: +01:00, daylightSavings: true
Europe/Chisinau, offset: +03:00, standardOffset: +02:00, daylightSavings: true
Europe/Copenhagen, offset: +02:00, standardOffset: +01:00, daylightSavings: true
Europe/Dublin, offset: +01:00, standardOffset: Z, daylightSavings: true
Europe/Gibraltar, offset: +02:00, standardOffset: +01:00, daylightSavings: true
Europe/Guernsey, offset: +01:00, standardOffset: Z, daylightSavings: true
Europe/Helsinki, offset: +03:00, standardOffset: +02:00, daylightSavings: true
Europe/Isle_of_Man, offset: +01:00, standardOffset: Z, daylightSavings: true
Europe/Istanbul, offset: +03:00, standardOffset: +03:00, daylightSavings: false
Europe/Jersey, offset: +01:00, standardOffset: Z, daylightSavings: true
Europe/Kaliningrad, offset: +02:00, standardOffset: +02:00, daylightSavings: false
Europe/Kiev, offset: +03:00, standardOffset: +02:00, daylightSavings: true
Europe/Kirov, offset: +03:00, standardOffset: +03:00, daylightSavings: false
Europe/Lisbon, offset: +01:00, standardOffset: Z, daylightSavings: true
Europe/Ljubljana, offset: +02:00, standardOffset: +01:00, daylightSavings: true
Europe/London, offset: +01:00, standardOffset: Z, daylightSavings: true
Europe/Luxembourg, offset: +02:00, standardOffset: +01:00, daylightSavings: true
Europe/Madrid, offset: +02:00, standardOffset: +01:00, daylightSavings: true
Europe/Malta, offset: +02:00, standardOffset: +01:00, daylightSavings: true
Europe/Mariehamn, offset: +03:00, standardOffset: +02:00, daylightSavings: true
Europe/Minsk, offset: +03:00, standardOffset: +03:00, daylightSavings: false
Europe/Monaco, offset: +02:00, standardOffset: +01:00, daylightSavings: true
Europe/Moscow, offset: +03:00, standardOffset: +03:00, daylightSavings: false
Europe/Nicosia, offset: +03:00, standardOffset: +02:00, daylightSavings: true
Europe/Oslo, offset: +02:00, standardOffset: +01:00, daylightSavings: true
Europe/Paris, offset: +02:00, standardOffset: +01:00, daylightSavings: true
Europe/Podgorica, offset: +02:00, standardOffset: +01:00, daylightSavings: true
Europe/Prague, offset: +02:00, standardOffset: +01:00, daylightSavings: true
Europe/Riga, offset: +03:00, standardOffset: +02:00, daylightSavings: true
Europe/Rome, offset: +02:00, standardOffset: +01:00, daylightSavings: true
Europe/Samara, offset: +04:00, standardOffset: +04:00, daylightSavings: false
Europe/San_Marino, offset: +02:00, standardOffset: +01:00, daylightSavings: true
Europe/Sarajevo, offset: +02:00, standardOffset: +01:00, daylightSavings: true
Europe/Saratov, offset: +04:00, standardOffset: +04:00, daylightSavings: false
Europe/Simferopol, offset: +03:00, standardOffset: +03:00, daylightSavings: false
Europe/Skopje, offset: +02:00, standardOffset: +01:00, daylightSavings: true
Europe/Sofia, offset: +03:00, standardOffset: +02:00, daylightSavings: true
Europe/Stockholm, offset: +02:00, standardOffset: +01:00, daylightSavings: true
Europe/Tallinn, offset: +03:00, standardOffset: +02:00, daylightSavings: true
Europe/Tirane, offset: +02:00, standardOffset: +01:00, daylightSavings: true
Europe/Tiraspol, offset: +03:00, standardOffset: +02:00, daylightSavings: true
Europe/Ulyanovsk, offset: +04:00, standardOffset: +04:00, daylightSavings: false
Europe/Uzhgorod, offset: +03:00, standardOffset: +02:00, daylightSavings: true
Europe/Vaduz, offset: +02:00, standardOffset: +01:00, daylightSavings: true
Europe/Vatican, offset: +02:00, standardOffset: +01:00, daylightSavings: true
Europe/Vienna, offset: +02:00, standardOffset: +01:00, daylightSavings: true
Europe/Vilnius, offset: +03:00, standardOffset: +02:00, daylightSavings: true
Europe/Volgograd, offset: +03:00, standardOffset: +03:00, daylightSavings: false
Europe/Warsaw, offset: +02:00, standardOffset: +01:00, daylightSavings: true
Europe/Zagreb, offset: +02:00, standardOffset: +01:00, daylightSavings: true
Europe/Zaporozhye, offset: +03:00, standardOffset: +02:00, daylightSavings: true
Europe/Zurich, offset: +02:00, standardOffset: +01:00, daylightSavings: true
GB, offset: +01:00, standardOffset: Z, daylightSavings: true
GB-Eire, offset: +01:00, standardOffset: Z, daylightSavings: true
GMT, offset: Z, standardOffset: Z, daylightSavings: false
GMT0, offset: Z, standardOffset: Z, daylightSavings: false
Greenwich, offset: Z, standardOffset: Z, daylightSavings: false
Hongkong, offset: +08:00, standardOffset: +08:00, daylightSavings: false
Iceland, offset: Z, standardOffset: Z, daylightSavings: false
Indian/Antananarivo, offset: +03:00, standardOffset: +03:00, daylightSavings: false
Indian/Chagos, offset: +06:00, standardOffset: +06:00, daylightSavings: false
Indian/Christmas, offset: +07:00, standardOffset: +07:00, daylightSavings: false
Indian/Cocos, offset: +06:30, standardOffset: +06:30, daylightSavings: false
Indian/Comoro, offset: +03:00, standardOffset: +03:00, daylightSavings: false
Indian/Kerguelen, offset: +05:00, standardOffset: +05:00, daylightSavings: false
Indian/Mahe, offset: +04:00, standardOffset: +04:00, daylightSavings: false
Indian/Maldives, offset: +05:00, standardOffset: +05:00, daylightSavings: false
Indian/Mauritius, offset: +04:00, standardOffset: +04:00, daylightSavings: false
Indian/Mayotte, offset: +03:00, standardOffset: +03:00, daylightSavings: false
Indian/Reunion, offset: +04:00, standardOffset: +04:00, daylightSavings: false
Iran, offset: +04:30, standardOffset: +03:30, daylightSavings: true
Israel, offset: +03:00, standardOffset: +02:00, daylightSavings: true
Jamaica, offset: -05:00, standardOffset: -05:00, daylightSavings: false
Japan, offset: +09:00, standardOffset: +09:00, daylightSavings: false
Kwajalein, offset: +12:00, standardOffset: +12:00, daylightSavings: false
Libya, offset: +02:00, standardOffset: +02:00, daylightSavings: false
MET, offset: +02:00, standardOffset: +01:00, daylightSavings: true
MST7MDT, offset: -06:00, standardOffset: -07:00, daylightSavings: true
Mexico/BajaNorte, offset: -07:00, standardOffset: -08:00, daylightSavings: true
Mexico/BajaSur, offset: -06:00, standardOffset: -07:00, daylightSavings: true
Mexico/General, offset: -05:00, standardOffset: -06:00, daylightSavings: true
NZ, offset: +12:00, standardOffset: +12:00, daylightSavings: false
NZ-CHAT, offset: +12:45, standardOffset: +12:45, daylightSavings: false
Navajo, offset: -06:00, standardOffset: -07:00, daylightSavings: true
PRC, offset: +08:00, standardOffset: +08:00, daylightSavings: false
PST8PDT, offset: -07:00, standardOffset: -08:00, daylightSavings: true
Pacific/Apia, offset: +13:00, standardOffset: +13:00, daylightSavings: false
Pacific/Auckland, offset: +12:00, standardOffset: +12:00, daylightSavings: false
Pacific/Bougainville, offset: +11:00, standardOffset: +11:00, daylightSavings: false
Pacific/Chatham, offset: +12:45, standardOffset: +12:45, daylightSavings: false
Pacific/Chuuk, offset: +10:00, standardOffset: +10:00, daylightSavings: false
Pacific/Easter, offset: -06:00, standardOffset: -06:00, daylightSavings: false
Pacific/Efate, offset: +11:00, standardOffset: +11:00, daylightSavings: false
Pacific/Enderbury, offset: +13:00, standardOffset: +13:00, daylightSavings: false
Pacific/Fakaofo, offset: +13:00, standardOffset: +13:00, daylightSavings: false
Pacific/Fiji, offset: +12:00, standardOffset: +12:00, daylightSavings: false
Pacific/Funafuti, offset: +12:00, standardOffset: +12:00, daylightSavings: false
Pacific/Galapagos, offset: -06:00, standardOffset: -06:00, daylightSavings: false
Pacific/Gambier, offset: -09:00, standardOffset: -09:00, daylightSavings: false
Pacific/Guadalcanal, offset: +11:00, standardOffset: +11:00, daylightSavings: false
Pacific/Guam, offset: +10:00, standardOffset: +10:00, daylightSavings: false
Pacific/Honolulu, offset: -10:00, standardOffset: -10:00, daylightSavings: false
Pacific/Johnston, offset: -10:00, standardOffset: -10:00, daylightSavings: false
Pacific/Kiritimati, offset: +14:00, standardOffset: +14:00, daylightSavings: false
Pacific/Kosrae, offset: +11:00, standardOffset: +11:00, daylightSavings: false
Pacific/Kwajalein, offset: +12:00, standardOffset: +12:00, daylightSavings: false
Pacific/Majuro, offset: +12:00, standardOffset: +12:00, daylightSavings: false
Pacific/Marquesas, offset: -09:30, standardOffset: -09:30, daylightSavings: false
Pacific/Midway, offset: -11:00, standardOffset: -11:00, daylightSavings: false
Pacific/Nauru, offset: +12:00, standardOffset: +12:00, daylightSavings: false
Pacific/Niue, offset: -11:00, standardOffset: -11:00, daylightSavings: false
Pacific/Norfolk, offset: +11:00, standardOffset: +11:00, daylightSavings: false
Pacific/Noumea, offset: +11:00, standardOffset: +11:00, daylightSavings: false
Pacific/Pago_Pago, offset: -11:00, standardOffset: -11:00, daylightSavings: false
Pacific/Palau, offset: +09:00, standardOffset: +09:00, daylightSavings: false
Pacific/Pitcairn, offset: -08:00, standardOffset: -08:00, daylightSavings: false
Pacific/Pohnpei, offset: +11:00, standardOffset: +11:00, daylightSavings: false
Pacific/Ponape, offset: +11:00, standardOffset: +11:00, daylightSavings: false
Pacific/Port_Moresby, offset: +10:00, standardOffset: +10:00, daylightSavings: false
Pacific/Rarotonga, offset: -10:00, standardOffset: -10:00, daylightSavings: false
Pacific/Saipan, offset: +10:00, standardOffset: +10:00, daylightSavings: false
Pacific/Samoa, offset: -11:00, standardOffset: -11:00, daylightSavings: false
Pacific/Tahiti, offset: -10:00, standardOffset: -10:00, daylightSavings: false
Pacific/Tarawa, offset: +12:00, standardOffset: +12:00, daylightSavings: false
Pacific/Tongatapu, offset: +13:00, standardOffset: +13:00, daylightSavings: false
Pacific/Truk, offset: +10:00, standardOffset: +10:00, daylightSavings: false
Pacific/Wake, offset: +12:00, standardOffset: +12:00, daylightSavings: false
Pacific/Wallis, offset: +12:00, standardOffset: +12:00, daylightSavings: false
Pacific/Yap, offset: +10:00, standardOffset: +10:00, daylightSavings: false
Poland, offset: +02:00, standardOffset: +01:00, daylightSavings: true
Portugal, offset: +01:00, standardOffset: Z, daylightSavings: true
ROK, offset: +09:00, standardOffset: +09:00, daylightSavings: false
Singapore, offset: +08:00, standardOffset: +08:00, daylightSavings: false
SystemV/AST4, offset: -04:00, standardOffset: -04:00, daylightSavings: false
SystemV/AST4ADT, offset: -03:00, standardOffset: -04:00, daylightSavings: true
SystemV/CST6, offset: -06:00, standardOffset: -06:00, daylightSavings: false
SystemV/CST6CDT, offset: -05:00, standardOffset: -06:00, daylightSavings: true
SystemV/EST5, offset: -05:00, standardOffset: -05:00, daylightSavings: false
SystemV/EST5EDT, offset: -04:00, standardOffset: -05:00, daylightSavings: true
SystemV/HST10, offset: -10:00, standardOffset: -10:00, daylightSavings: false
SystemV/MST7, offset: -07:00, standardOffset: -07:00, daylightSavings: false
SystemV/MST7MDT, offset: -06:00, standardOffset: -07:00, daylightSavings: true
SystemV/PST8, offset: -08:00, standardOffset: -08:00, daylightSavings: false
SystemV/PST8PDT, offset: -07:00, standardOffset: -08:00, daylightSavings: true
SystemV/YST9, offset: -09:00, standardOffset: -09:00, daylightSavings: false
SystemV/YST9YDT, offset: -08:00, standardOffset: -09:00, daylightSavings: true
Turkey, offset: +03:00, standardOffset: +03:00, daylightSavings: false
UCT, offset: Z, standardOffset: Z, daylightSavings: false
US/Alaska, offset: -08:00, standardOffset: -09:00, daylightSavings: true
US/Aleutian, offset: -09:00, standardOffset: -10:00, daylightSavings: true
US/Arizona, offset: -07:00, standardOffset: -07:00, daylightSavings: false
US/Central, offset: -05:00, standardOffset: -06:00, daylightSavings: true
US/East-Indiana, offset: -04:00, standardOffset: -05:00, daylightSavings: true
US/Eastern, offset: -04:00, standardOffset: -05:00, daylightSavings: true
US/Hawaii, offset: -10:00, standardOffset: -10:00, daylightSavings: false
US/Indiana-Starke, offset: -05:00, standardOffset: -06:00, daylightSavings: true
US/Michigan, offset: -04:00, standardOffset: -05:00, daylightSavings: true
US/Mountain, offset: -06:00, standardOffset: -07:00, daylightSavings: true
US/Pacific, offset: -07:00, standardOffset: -08:00, daylightSavings: true
US/Pacific-New, offset: -07:00, standardOffset: -08:00, daylightSavings: true
US/Samoa, offset: -11:00, standardOffset: -11:00, daylightSavings: false
UTC, offset: Z, standardOffset: Z, daylightSavings: false
Universal, offset: Z, standardOffset: Z, daylightSavings: false
W-SU, offset: +03:00, standardOffset: +03:00, daylightSavings: false
WET, offset: +01:00, standardOffset: Z, daylightSavings: true
Zulu, offset: Z, standardOffset: Z, daylightSavings: false

Process finished with exit code 0
